epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,lr,time_min
1,0.7879929259510268,0.6239147407135668,0.6218190768413169,0.6997693727278839,0.6691869849630447,0.6660816724549481,1.064020486555698e-05,8.378309547901154
2,0.6703014905764992,0.6942179078364421,0.6940930844624259,0.6798592843014098,0.6884716676578031,0.6871059716982147,6.4020486555697824e-09,8.359400447209676
